year,week,woy,month,start_date,end_date,gov_name,placeID,case,population,precip,precip_scale,surfWat,surfWat_scale,temp,temp_scale,ndvi,ndvi_scale,demMean,demMean_scale,demVar,demVar_scale,tempRange,petrolPrice,foodPrice,exchRateAv,petrolPrice_center,foodPrice_center,exchRate_center,PC1,lat,lon,gov_area,density,logDensity,ramadan,AR3mo_0Lag,AR3mo_0LagCAT
2016,1,37,September,9/12/16,9/18/16,Abyan,1,0,565146,9.15,0.734926969,-0.203477578,-0.795567973,29.51,1.167471538,0.125832085,-0.586071654,684.2330707,-0.83203145,273496.0827,0.625191827,10.18,185,2282,295,-1.22755113,-1.484743333,-1.537265102,-2.475556134,13.71268069,46.16408519,16943,33.35572213,3.507229336,0,4,Intermediate
2016,2,38,September,9/19/16,9/25/16,Abyan,1,0,565407,9.15,0.734926969,-0.204288256,-0.81221097,29.51,1.167471538,0.125613739,-0.588989461,684.2330707,-0.83203145,273496.0827,0.625191827,10.18,185,2282,295,-1.22755113,-1.484743333,-1.537265102,-2.475556134,13.71268069,46.16408519,16943,33.37112672,3.507691057,0,4,Intermediate
2016,3,39,September,9/26/16,10/2/16,Abyan,1,0,565667,9.15,0.734926969,-0.209772703,-0.924805159,29.51,1.167471538,0.126330056,-0.579417155,684.2330707,-0.83203145,273496.0827,0.625191827,10.18,185,2282,295,-1.22755113,-1.484743333,-1.537265102,-2.475556134,13.71268069,46.16408519,16943,33.38647229,3.508150797,0,4,Intermediate
2016,4,40,October,10/3/16,10/9/16,Abyan,1,0,565919,2.312,-0.725195189,-0.214003231,-1.011656736,25.86,0.386690967,0.126867294,-0.572237922,684.2330707,-0.83203145,273496.0827,0.625191827,11.18,185,2377,300,-1.22755113,-1.3897099,-1.491084343,-2.391565517,13.71268069,46.16408519,16943,33.40134569,3.508596189,0,4,Intermediate
2016,5,41,October,10/10/16,10/16/16,Abyan,1,0,566178,2.312,-0.725195189,-0.216490793,-1.0627257,25.86,0.386690967,0.126265692,-0.580277266,684.2330707,-0.83203145,273496.0827,0.625191827,11.18,185,2377,300,-1.22755113,-1.3897099,-1.491084343,-2.391565517,13.71268069,46.16408519,16943,33.41663224,3.509053747,0,4,Intermediate
2016,6,42,October,10/17/16,10/23/16,Abyan,1,0,566428,2.312,-0.725195189,-0.220552593,-1.146113338,25.86,0.386690967,0.124761687,-0.600375624,684.2330707,-0.83203145,273496.0827,0.625191827,11.18,185,2377,300,-1.22755113,-1.3897099,-1.491084343,-2.391565517,13.71268069,46.16408519,16943,33.43138759,3.509495207,0,4,Intermediate
2016,7,43,October,10/24/16,10/30/16,Abyan,1,0,566690,2.312,-0.725195189,-0.218575143,-1.105516833,25.86,0.386690967,0.124761687,-0.600375624,684.2330707,-0.83203145,273496.0827,0.625191827,11.18,185,2377,300,-1.22755113,-1.3897099,-1.491084343,-2.391565517,13.71268069,46.16408519,16943,33.44685121,3.509957648,0,2,Intermediate
2016,8,44,October,10/31/16,11/6/16,Abyan,1,0,566951,2.312,-0.725195189,-0.217529782,-1.084055859,25.86,0.386690967,0.121640135,-0.642089627,684.2330707,-0.83203145,273496.0827,0.625191827,11.18,185,2377,300,-1.22755113,-1.3897099,-1.491084343,-2.391565517,13.71268069,46.16408519,16943,33.4622558,3.510418111,0,2,Intermediate
2016,9,45,November,11/7/16,11/13/16,Abyan,1,0,567211,1.2825,-0.945024928,-0.213898217,-1.009500828,23.25,-0.171620619,0.121640135,-0.642089627,684.2330707,-0.83203145,273496.0827,0.625191827,11.28,185,2415,300,-1.22755113,-1.351696527,-1.491084343,-2.36923448,13.71268069,46.16408519,16943,33.47760137,3.510876599,0,2,Intermediate
2016,10,46,November,11/14/16,11/20/16,Abyan,1,0,567471,1.2825,-0.945024928,-0.213340117,-0.998043188,23.25,-0.171620619,0.118615545,-0.682507905,684.2330707,-0.83203145,273496.0827,0.625191827,11.28,185,2415,300,-1.22755113,-1.351696527,-1.491084343,-2.36923448,13.71268069,46.16408519,16943,33.49294694,3.511334878,0,0,Low
2016,11,47,November,11/21/16,11/27/16,Abyan,1,0,567734,1.2825,-0.945024928,-0.209815731,-0.925688512,23.25,-0.171620619,0.117405709,-0.698675216,684.2330707,-0.83203145,273496.0827,0.625191827,11.28,185,2415,300,-1.22755113,-1.351696527,-1.491084343,-2.36923448,13.71268069,46.16408519,16943,33.50846957,3.51179823,0,0,Low
2016,12,48,November,11/28/16,12/4/16,Abyan,1,0,567993,1.2825,-0.945024928,-0.209671914,-0.922735989,23.25,-0.171620619,0.116684238,-0.708316396,684.2330707,-0.83203145,273496.0827,0.625191827,11.28,185,2415,300,-1.22755113,-1.351696527,-1.491084343,-2.36923448,13.71268069,46.16408519,16943,33.52375612,3.512254325,0,0,Low
2016,13,49,December,12/5/16,12/11/16,Abyan,1,1,568256,0.83,-1.041647519,-0.213755003,-1.006560684,21.92,-0.456124224,0.115722276,-0.721171311,684.2330707,-0.83203145,273496.0827,0.625191827,10.2,190,2388,315,-1.182621042,-1.378706029,-1.352542066,-2.277119025,13.71268069,46.16408519,16943,33.53927876,3.512717252,0,0,Low
2016,14,50,December,12/12/16,12/18/16,Abyan,1,0,568519,0.83,-1.041647519,-0.215761426,-1.047751996,21.92,-0.456124224,0.115396708,-0.725521949,684.2330707,-0.83203145,273496.0827,0.625191827,10.2,190,2388,315,-1.182621042,-1.378706029,-1.352542066,-2.277119025,13.71268069,46.16408519,16943,33.55480139,3.513179965,0,0,Low
2016,15,51,December,12/19/16,12/25/16,Abyan,1,0,568777,0.83,-1.041647519,-0.216826048,-1.069608393,21.92,-0.456124224,0.113443302,-0.751625754,684.2330707,-0.83203145,273496.0827,0.625191827,10.2,190,2388,315,-1.182621042,-1.378706029,-1.352542066,-2.277119025,13.71268069,46.16408519,16943,33.57002892,3.513633672,0,0,Low
2016,16,52,December,12/26/16,1/1/17,Abyan,1,0,569041,0.83,-1.041647519,-0.209631073,-0.921897534,21.92,-0.456124224,0.113443302,-0.751625754,684.2330707,-0.83203145,273496.0827,0.625191827,10.2,190,2388,315,-1.182621042,-1.378706029,-1.352542066,-2.277119025,13.71268069,46.16408519,16943,33.58561058,3.514097719,0,0,Low
2017,17,1,January,1/2/17,1/8/17,Abyan,1,0,569295,0.744,-1.06001115,-0.213637012,-1.004138361,21.94,-0.451845974,0.113296623,-0.753585859,684.2330707,-0.83203145,273496.0827,0.625191827,10.1,186,2503,330,-1.218565113,-1.263665558,-1.213999789,-2.143843715,13.71268069,46.16408519,16943,33.60060202,3.514543984,0,1,Intermediate
2017,18,2,January,1/9/17,1/15/17,Abyan,1,0,569550,0.744,-1.06001115,-0.216198059,-1.056715952,21.94,-0.451845974,0.113296623,-0.753585859,684.2330707,-0.83203145,273496.0827,0.625191827,10.1,186,2503,330,-1.218565113,-1.263665558,-1.213999789,-2.143843715,13.71268069,46.16408519,16943,33.61565248,3.514991806,0,1,Intermediate
2017,19,3,January,1/16/17,1/22/17,Abyan,1,0,569808,0.744,-1.06001115,-0.216567708,-1.064304744,21.94,-0.451845974,0.110950027,-0.78494395,684.2330707,-0.83203145,273496.0827,0.625191827,10.1,186,2503,330,-1.218565113,-1.263665558,-1.213999789,-2.143843715,13.71268069,46.16408519,16943,33.63088001,3.515444693,0,1,Intermediate
2017,20,4,January,1/23/17,1/29/17,Abyan,1,0,570071,0.744,-1.06001115,-0.200473307,-0.733891115,21.94,-0.451845974,0.10919008,-0.808462519,684.2330707,-0.83203145,273496.0827,0.625191827,10.1,186,2503,330,-1.218565113,-1.263665558,-1.213999789,-2.143843715,13.71268069,46.16408519,16943,33.64640264,3.515906145,0,1,Intermediate
2017,21,5,January,1/30/17,2/5/17,Abyan,1,0,570331,0.744,-1.06001115,-0.180315715,-0.320061292,21.94,-0.451845974,0.107937813,-0.825196845,684.2330707,-0.83203145,273496.0827,0.625191827,10.1,186,2503,330,-1.218565113,-1.263665558,-1.213999789,-2.143843715,13.71268069,46.16408519,16943,33.66174821,3.516362125,0,1,Intermediate
2017,22,6,February,2/6/17,2/12/17,Abyan,1,0,570569,1.6775,-0.860680346,-0.185038984,-0.417028707,22.81,-0.265742112,0.104807145,-0.867032668,684.2330707,-0.83203145,273496.0827,0.625191827,9.88,329,2576,340,0.066435426,-1.190639867,-1.121638272,-1.372713939,13.71268069,46.16408519,16943,33.67579531,3.516779339,0,1,Intermediate
2017,23,7,February,2/13/17,2/19/17,Abyan,1,0,570833,1.6775,-0.860680346,-0.199670084,-0.717401168,22.81,-0.265742112,0.104807145,-0.867032668,684.2330707,-0.83203145,273496.0827,0.625191827,9.88,329,2576,340,0.066435426,-1.190639867,-1.121638272,-1.372713939,13.71268069,46.16408519,16943,33.69137697,3.517241928,0,1,Intermediate
2017,24,8,February,2/20/17,2/26/17,Abyan,1,0,571097,1.6775,-0.860680346,-0.211040347,-0.950829542,22.81,-0.265742112,0.106543265,-0.843832505,684.2330707,-0.83203145,273496.0827,0.625191827,9.88,329,2576,340,0.066435426,-1.190639867,-1.121638272,-1.372713939,13.71268069,46.16408519,16943,33.70695863,3.517704304,0,1,Intermediate
2017,25,9,February,2/27/17,3/5/17,Abyan,1,0,571350,1.6775,-0.860680346,-0.215227888,-1.036798608,22.81,-0.265742112,0.106543265,-0.843832505,684.2330707,-0.83203145,273496.0827,0.625191827,9.88,329,2576,340,0.066435426,-1.190639867,-1.121638272,-1.372713939,13.71268069,46.16408519,16943,33.72189105,3.518147213,0,3,Intermediate
2017,26,10,March,3/6/17,3/12/17,Abyan,1,0,571600,3.825,-0.40212341,-0.212438712,-0.979537591,25.33,0.27331735,0.10474022,-0.867927001,684.2330707,-0.83203145,273496.0827,0.625191827,9.74,206,2400,342.5,-1.038844758,-1.366701806,-1.098547892,-2.03999234,13.71268069,46.16408519,16943,33.7366464,3.518584677,0,3,Intermediate
2017,27,11,March,3/13/17,3/19/17,Abyan,1,0,571864,3.825,-0.40212341,-0.205785767,-0.842954459,25.33,0.27331735,0.104019002,-0.8775648,684.2330707,-0.83203145,273496.0827,0.625191827,9.74,206,2400,342.5,-1.038844758,-1.366701806,-1.098547892,-2.03999234,13.71268069,46.16408519,16943,33.75222806,3.519046432,0,3,Intermediate
2017,28,12,March,3/20/17,3/26/17,Abyan,1,0,572128,3.825,-0.40212341,-0.197794436,-0.67889463,25.33,0.27331735,0.105252012,-0.861087809,684.2330707,-0.83203145,273496.0827,0.625191827,9.74,206,2400,342.5,-1.038844758,-1.366701806,-1.098547892,-2.03999234,13.71268069,46.16408519,16943,33.76780971,3.519507973,0,3,Intermediate
2017,29,13,March,3/27/17,4/2/17,Abyan,1,NA,572392,3.825,-0.40212341,-0.201851797,-0.762191136,25.33,0.27331735,0.106896025,-0.839118493,684.2330707,-0.83203145,273496.0827,0.625191827,9.74,206,2400,342.5,-1.038844758,-1.366701806,-1.098547892,-2.03999234,13.71268069,46.16408519,16943,33.78339137,3.519969302,0,3,Intermediate
2017,30,14,April,4/3/17,4/9/17,Abyan,1,NA,572650,5.5175,-0.04072289,-0.22343268,-1.205240732,26.63,0.551403581,0.106430273,-0.845342442,684.2330707,-0.83203145,273496.0827,0.625191827,9.65,195,2348,360,-1.137690953,-1.418720106,-0.936915236,-2.023664984,13.71268069,46.16408519,16943,33.7986189,3.520419941,0,2,Intermediate
2017,31,15,April,4/10/17,4/16/17,Abyan,1,NA,572913,5.5175,-0.04072289,-0.211102497,-0.952105465,26.63,0.551403581,0.10363576,-0.882686149,684.2330707,-0.83203145,273496.0827,0.625191827,9.65,195,2348,360,-1.137690953,-1.418720106,-0.936915236,-2.023664984,13.71268069,46.16408519,16943,33.81414153,3.520879103,0,2,Intermediate
2017,32,16,April,4/17/17,4/23/17,Abyan,1,NA,573177,5.5175,-0.04072289,-0.211447201,-0.959182143,26.63,0.551403581,0.10363576,-0.882686149,684.2330707,-0.83203145,273496.0827,0.625191827,9.65,195,2348,360,-1.137690953,-1.418720106,-0.936915236,-2.023664984,13.71268069,46.16408519,16943,33.82972319,3.5213398,0,2,Intermediate
2017,33,17,April,4/24/17,4/30/17,Abyan,1,164,573443,5.5175,-0.04072289,-0.20814081,-0.891302845,26.63,0.551403581,0.101191955,-0.915343267,684.2330707,-0.83203145,273496.0827,0.625191827,9.65,195,2348,360,-1.137690953,-1.418720106,-0.936915236,-2.023664984,13.71268069,46.16408519,16943,33.84542289,3.521803773,0,2,Intermediate
2017,34,18,May,5/1/17,5/7/17,Abyan,1,288,573708,5.914,0.043941988,-0.196705401,-0.656537041,28.73,1.000619799,0.100784655,-0.920786108,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,243,3117,350,-0.706362101,-0.649449476,-1.029276754,-1.402546948,13.71268069,46.16408519,16943,33.86106357,3.522265787,0,2,Intermediate
2017,35,19,May,5/8/17,5/14/17,Abyan,1,288,573974,5.914,0.043941988,-0.19370475,-0.594934501,28.73,1.000619799,0.105774487,-0.854105858,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,243,3117,350,-0.706362101,-0.649449476,-1.029276754,-1.402546948,13.71268069,46.16408519,16943,33.87676327,3.52272933,0,2,Intermediate
2017,36,20,May,5/15/17,5/21/17,Abyan,1,288,574239,5.914,0.043941988,-0.19828011,-0.688865384,28.73,1.000619799,0.10951686,-0.804095684,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,243,3117,350,-0.706362101,-0.649449476,-1.029276754,-1.402546948,13.71268069,46.16408519,16943,33.89240394,3.523190917,0,2,Intermediate
2017,37,21,May,5/22/17,5/28/17,Abyan,1,362,574505,5.914,0.043941988,-0.201558493,-0.756169686,28.73,1.000619799,0.109992621,-0.797737983,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,243,3117,350,-0.706362101,-0.649449476,-1.029276754,-1.402546948,13.71268069,46.16408519,16943,33.90810364,3.523654031,1,2,Intermediate
2017,38,22,May,5/29/17,6/4/17,Abyan,1,277,574771,5.914,0.043941988,-0.195972126,-0.641483107,28.73,1.000619799,0.111182021,-0.781843762,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,243,3117,350,-0.706362101,-0.649449476,-1.029276754,-1.402546948,13.71268069,46.16408519,16943,33.92380334,3.524116931,1,0,Low
2017,39,23,June,6/5/17,6/11/17,Abyan,1,494,575037,5.4225,-0.061008296,-0.184489084,-0.405739411,30.78,1.439140394,0.111182021,-0.781843762,684.2330707,-0.83203145,273496.0827,0.625191827,10.51,259,3173,355,-0.562585816,-0.593429769,-0.983095995,-1.266296886,13.71268069,46.16408519,16943,33.93950304,3.524579617,1,0,Low
2017,40,24,June,6/12/17,6/18/17,Abyan,1,641,575301,5.4225,-0.061008296,-0.203456917,-0.795143809,30.78,1.439140394,0.109287661,-0.807158522,684.2330707,-0.83203145,273496.0827,0.625191827,10.51,259,3173,355,-0.562585816,-0.593429769,-0.983095995,-1.266296886,13.71268069,46.16408519,16943,33.9550847,3.525038613,1,0,Low
2017,41,25,June,6/19/17,6/25/17,Abyan,1,567,575567,5.4225,-0.061008296,-0.19395071,-0.599983992,30.78,1.439140394,0.109287661,-0.807158522,684.2330707,-0.83203145,273496.0827,0.625191827,10.51,259,3173,355,-0.562585816,-0.593429769,-0.983095995,-1.266296886,13.71268069,46.16408519,16943,33.97078439,3.525500873,1,0,Low
2017,42,26,June,6/26/17,7/2/17,Abyan,1,1505,575834,5.4225,-0.061008296,-0.179050096,-0.294078482,30.78,1.439140394,0.096656458,-0.975952136,684.2330707,-0.83203145,273496.0827,0.625191827,10.51,259,3173,355,-0.562585816,-0.593429769,-0.983095995,-1.266296886,13.71268069,46.16408519,16943,33.98654312,3.525964656,0,0,Low
2017,43,27,July,7/3/17,7/9/17,Abyan,1,2255,576095,4.394,-0.280624505,-0.127918052,0.755648327,30.87,1.458392517,0.091603977,-1.043469578,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,321,3013,NA,-0.005452716,-0.753486076,NA,NA,13.71268069,46.16408519,16943,34.00194771,3.526417809,0,0,Low
2017,44,28,July,7/10/17,7/16/17,Abyan,1,2109,576362,4.394,-0.280624505,-0.127090604,0.772635607,30.87,1.458392517,0.093495709,-1.018189937,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,321,3013,NA,-0.005452716,-0.753486076,NA,NA,13.71268069,46.16408519,16943,34.01770643,3.526881166,0,0,Low
2017,45,29,July,7/17/17,7/23/17,Abyan,1,2071,576619,4.394,-0.280624505,-0.16459874,0.002603884,30.87,1.458392517,0.096018018,-0.984483753,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,321,3013,NA,-0.005452716,-0.753486076,NA,NA,13.71268069,46.16408519,16943,34.03287493,3.527326967,0,0,Low
2017,46,30,July,7/24/17,7/30/17,Abyan,1,1974,576886,4.394,-0.280624505,-0.153761382,0.225091865,30.87,1.458392517,0.097538632,-0.964163446,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,321,3013,NA,-0.005452716,-0.753486076,NA,NA,13.71268069,46.16408519,16943,34.04863365,3.527789904,0,0,Low
2017,47,31,July,7/31/17,8/6/17,Abyan,1,1791,577153,4.394,-0.280624505,-0.196649423,-0.655387828,30.87,1.458392517,0.106662316,-0.842241599,684.2330707,-0.83203145,273496.0827,0.625191827,10.04,321,3013,NA,-0.005452716,-0.753486076,NA,NA,13.71268069,46.16408519,16943,34.06439237,3.528252627,0,0,Low
2017,48,32,August,8/7/17,8/13/17,Abyan,1,1574,577397,6.96,0.267294982,-0.183507305,-0.385583758,29.99,1.270149531,0.106662316,-0.842241599,684.2330707,-0.83203145,273496.0827,0.625191827,10.22,265,2978,370,-0.50866971,-0.788498394,-0.844553718,-1.268209487,13.71268069,46.16408519,16943,34.0787936,3.528675302,0,0,Low
2017,49,33,August,8/14/17,8/20/17,Abyan,1,1477,577657,6.96,0.267294982,-0.19744365,-0.67169309,29.99,1.270149531,0.111137189,-0.782442862,684.2330707,-0.83203145,273496.0827,0.625191827,10.22,265,2978,370,-0.50866971,-0.788498394,-0.844553718,-1.268209487,13.71268069,46.16408519,16943,34.09413917,3.529125498,0,0,Low
2017,50,34,August,8/21/17,8/27/17,Abyan,1,1445,577917,6.96,0.267294982,-0.197456325,-0.671953304,29.99,1.270149531,0.111883001,-0.772476408,684.2330707,-0.83203145,273496.0827,0.625191827,10.22,265,2978,370,-0.50866971,-0.788498394,-0.844553718,-1.268209487,13.71268069,46.16408519,16943,34.10948474,3.52957549,0,0,Low
2017,51,35,August,8/28/17,9/3/17,Abyan,1,1264,578180,6.96,0.267294982,-0.191927487,-0.55844778,29.99,1.270149531,0.114543209,-0.736927449,684.2330707,-0.83203145,273496.0827,0.625191827,10.22,265,2978,370,-0.50866971,-0.788498394,-0.844553718,-1.268209487,13.71268069,46.16408519,16943,34.12500738,3.53003047,0,0,Low
2017,52,36,September,9/4/17,9/10/17,Abyan,1,1408,578448,6.8625,0.24647575,-0.191991677,-0.559765583,29.41,1.146080289,0.116538365,-0.71026573,684.2330707,-0.83203145,273496.0827,0.625191827,10.07,330,2967,373,0.075421444,-0.799502265,-0.816845263,-0.952364724,13.71268069,46.16408519,16943,34.14082512,3.530493886,0,0,Low
2017,53,37,September,9/11/17,9/17/17,Abyan,1,1354,578715,6.8625,0.24647575,-0.197314381,-0.669039233,29.41,1.146080289,0.116686863,-0.708281317,684.2330707,-0.83203145,273496.0827,0.625191827,10.07,330,2967,373,0.075421444,-0.799502265,-0.816845263,-0.952364724,13.71268069,46.16408519,16943,34.15658384,3.530955359,0,2,Intermediate
2017,54,38,September,9/18/17,9/24/17,Abyan,1,1145,578969,6.8625,0.24647575,-0.198491184,-0.693198675,29.41,1.146080289,0.117058109,-0.703320273,684.2330707,-0.83203145,273496.0827,0.625191827,10.07,330,2967,373,0.075421444,-0.799502265,-0.816845263,-0.952364724,13.71268069,46.16408519,16943,34.17157528,3.531394166,0,2,Intermediate
2017,55,39,September,9/25/17,10/1/17,Abyan,1,581,579236,6.8625,0.24647575,-0.196067528,-0.643441684,29.41,1.146080289,0.117058109,-0.703320273,684.2330707,-0.83203145,273496.0827,0.625191827,10.07,330,2967,373,0.075421444,-0.799502265,-0.816845263,-0.952364724,13.71268069,46.16408519,16943,34.187334,3.531855225,0,2,Intermediate
2017,56,40,October,10/2/17,10/8/17,Abyan,1,507,579504,2.312,-0.725195189,-0.215534396,-1.043091133,25.81,0.375995343,0.117012428,-0.703930719,684.2330707,-0.83203145,273496.0827,0.625191827,11.08,253,2975,390,-0.616501923,-0.79149945,-0.659830683,-1.213703968,13.71268069,46.16408519,16943,34.20315174,3.532317796,0,2,Intermediate
2017,57,41,October,10/9/17,10/15/17,Abyan,1,303,579757,2.312,-0.725195189,-0.212092884,-0.972437837,25.81,0.375995343,0.117012428,-0.703930719,684.2330707,-0.83203145,273496.0827,0.625191827,11.08,253,2975,390,-0.616501923,-0.79149945,-0.659830683,-1.213703968,13.71268069,46.16408519,16943,34.21808416,3.532754281,0,2,Intermediate
2017,58,42,October,10/16/17,10/22/17,Abyan,1,213,580025,2.312,-0.725195189,-0.212475247,-0.980287645,25.81,0.375995343,0.114092182,-0.742954625,684.2330707,-0.83203145,273496.0827,0.625191827,11.08,253,2975,390,-0.616501923,-0.79149945,-0.659830683,-1.213703968,13.71268069,46.16408519,16943,34.23390191,3.533216437,0,2,Intermediate
2017,59,43,October,10/23/17,10/29/17,Abyan,1,119,580292,2.312,-0.725195189,-0.211327659,-0.956727979,25.81,0.375995343,0.112924084,-0.758564181,684.2330707,-0.83203145,273496.0827,0.625191827,11.08,253,2975,390,-0.616501923,-0.79149945,-0.659830683,-1.213703968,13.71268069,46.16408519,16943,34.24966063,3.533676656,0,2,Intermediate
2017,60,44,October,10/30/17,11/5/17,Abyan,1,120,580548,2.312,-0.725195189,-0.214171636,-1.015114045,25.81,0.375995343,0.112978706,-0.757834255,684.2330707,-0.83203145,273496.0827,0.625191827,11.08,253,2975,390,-0.616501923,-0.79149945,-0.659830683,-1.213703968,13.71268069,46.16408519,16943,34.26477011,3.534117716,0,2,Intermediate
2017,61,45,November,11/6/17,11/12/17,Abyan,1,77,580816,1.2825,-0.945024928,-0.218565673,-1.105322417,23.5,-0.118142497,0.113051536,-0.756861012,684.2330707,-0.83203145,273496.0827,0.625191827,11.47,293,3038,419,-0.257061213,-0.728477278,-0.391982281,-0.825390562,13.71268069,46.16408519,16943,34.28058785,3.534579242,0,2,Intermediate
2017,62,46,November,11/13/17,11/19/17,Abyan,1,41,581082,1.2825,-0.945024928,-0.215578936,-1.044005527,23.5,-0.118142497,0.112527125,-0.763868834,684.2330707,-0.83203145,273496.0827,0.625191827,11.47,293,3038,419,-0.257061213,-0.728477278,-0.391982281,-0.825390562,13.71268069,46.16408519,16943,34.29628755,3.535037114,0,2,Intermediate
2017,63,47,November,11/20/17,11/26/17,Abyan,1,55,581350,1.2825,-0.945024928,-0.211577012,-0.961847127,23.5,-0.118142497,0.109380659,-0.805915769,684.2330707,-0.83203145,273496.0827,0.625191827,11.47,293,3038,419,-0.257061213,-0.728477278,-0.391982281,-0.825390562,13.71268069,46.16408519,16943,34.31210529,3.535498216,0,2,Intermediate
2017,64,48,November,11/27/17,12/3/17,Abyan,1,64,581618,1.2825,-0.945024928,-0.211928762,-0.969068458,23.5,-0.118142497,0.109380659,-0.805915769,684.2330707,-0.83203145,273496.0827,0.625191827,11.47,293,3038,419,-0.257061213,-0.728477278,-0.391982281,-0.825390562,13.71268069,46.16408519,16943,34.32792304,3.535959106,0,2,Intermediate
2017,65,49,December,12/4/17,12/10/17,Abyan,1,37,581887,0.83,-1.041647519,-0.212498321,-0.980761348,21.38,-0.571636966,0.108183652,-0.821911643,684.2330707,-0.83203145,273496.0827,0.625191827,10.19,323,3250,441,0.01251932,-0.51640267,-0.188786942,-0.43593056,13.71268069,46.16408519,16943,34.3437998,3.536421502,0,2,Intermediate
2017,66,50,December,12/11/17,12/17/17,Abyan,1,25,582156,0.83,-1.041647519,-0.211614604,-0.962618881,21.38,-0.571636966,0.107984151,-0.82457762,684.2330707,-0.83203145,273496.0827,0.625191827,10.19,323,3250,441,0.01251932,-0.51640267,-0.188786942,-0.43593056,13.71268069,46.16408519,16943,34.35967656,3.536883684,0,0,Low
2017,67,51,December,12/18/17,12/24/17,Abyan,1,11,582425,0.83,-1.041647519,-0.213639819,-1.004195988,21.38,-0.571636966,0.107731103,-0.827959157,684.2330707,-0.83203145,273496.0827,0.625191827,10.19,323,3250,441,0.01251932,-0.51640267,-0.188786942,-0.43593056,13.71268069,46.16408519,16943,34.37555333,3.537345653,0,0,Low
2017,68,52,December,12/25/17,12/31/17,Abyan,1,1,582694,0.83,-1.041647519,-0.214530806,-1.022487706,21.38,-0.571636966,0.107541318,-0.830495297,684.2330707,-0.83203145,273496.0827,0.625191827,10.19,323,3250,441,0.01251932,-0.51640267,-0.188786942,-0.43593056,13.71268069,46.16408519,16943,34.39143009,3.537807408,0,0,Low
2018,69,1,January,1/1/18,1/7/18,Abyan,1,0,582964,0.744,-1.06001115,-0.211082236,-0.951689512,20.87,-0.680732333,0.106544002,-0.843822656,684.2330707,-0.83203145,273496.0827,0.625191827,10.27,325,3614,454,0.030491355,-0.15227457,-0.068716969,-0.139401601,13.71268069,46.16408519,16943,34.40736587,3.538270666,0,0,Low
2018,70,2,January,1/8/18,1/14/18,Abyan,1,0,583234,0.744,-1.06001115,-0.205591021,-0.838956377,20.87,-0.680732333,0.104050711,-0.877141066,684.2330707,-0.83203145,273496.0827,0.625191827,10.27,325,3614,454,0.030491355,-0.15227457,-0.068716969,-0.139401601,13.71268069,46.16408519,16943,34.42330166,3.538733709,0,0,Low
2018,71,3,January,1/15/18,1/21/18,Abyan,1,0,583504,0.744,-1.06001115,-0.205941948,-0.846160812,20.87,-0.680732333,0.104050711,-0.877141066,684.2330707,-0.83203145,273496.0827,0.625191827,10.27,325,3614,454,0.030491355,-0.15227457,-0.068716969,-0.139401601,13.71268069,46.16408519,16943,34.43923744,3.539196538,0,0,Low
2018,72,4,January,1/22/18,1/28/18,Abyan,1,0,583774,0.744,-1.06001115,-0.207829238,-0.884906357,20.87,-0.680732333,0.102714428,-0.894998117,684.2330707,-0.83203145,273496.0827,0.625191827,10.27,325,3614,454,0.030491355,-0.15227457,-0.068716969,-0.139401601,13.71268069,46.16408519,16943,34.45517323,3.539659153,0,0,Low
2018,73,5,January,1/29/18,2/4/18,Abyan,1,0,584044,0.744,-1.06001115,-0.199301404,-0.709832269,20.87,-0.680732333,0.102714428,-0.894998117,684.2330707,-0.83203145,273496.0827,0.625191827,10.27,325,3614,454,0.030491355,-0.15227457,-0.068716969,-0.139401601,13.71268069,46.16408519,16943,34.47110901,3.540121553,0,0,Low
2018,74,6,February,2/5/18,2/11/18,Abyan,1,2,584314,1.6775,-0.860680346,-0.206672742,-0.861163812,23.8,-0.053968752,0.102504474,-0.897803779,684.2330707,-0.83203145,273496.0827,0.625191827,10.05,314,3599,474,-0.06835484,-0.167279849,0.116006066,-0.087249354,13.71268069,46.16408519,16943,34.4870448,3.54058374,0,0,Low
2018,75,7,February,2/12/18,2/18/18,Abyan,1,0,584585,1.6775,-0.860680346,-0.208747993,-0.903768145,23.8,-0.053968752,0.102420493,-0.898926036,684.2330707,-0.83203145,273496.0827,0.625191827,10.05,314,3599,474,-0.06835484,-0.167279849,0.116006066,-0.087249354,13.71268069,46.16408519,16943,34.5030396,3.541047425,0,0,Low
2018,76,8,February,2/19/18,2/25/18,Abyan,1,NA,584852,1.6775,-0.860680346,-0.203545147,-0.796955146,23.8,-0.053968752,0.100095772,-0.929991807,684.2330707,-0.83203145,273496.0827,0.625191827,10.05,314,3599,474,-0.06835484,-0.167279849,0.116006066,-0.087249354,13.71268069,46.16408519,16943,34.51879832,3.541504054,0,0,Low
